19338,8597.40720092917
19339,21709.11796728748
19340,22594.059132205704
19341,10342.949990969333
19342,8918.295136593051
19343,13979.31947193255
19344,15873.921971049469
19345,11627.67350385733
19346,24649.16076635974
19347,8351.573496843765
19348,25582.92797386898
19349,24071.578435785934
19350,24052.73415252158
19351,8828.488546709896
19352,22848.088341954157
19353,20394.434573437495
19354,13219.431205468281
19355,10564.837118636582
19356,24569.69901330181
19357,26114.0112539994
19358,12288.158096625319
19359,14920.949655786333
19360,14376.475456374437
19361,27043.193274817226
19362,18486.16924907893
19363,16701.681944229193
19364,11439.91740660077
19365,15066.995529759855
19366,22243.068034854776
19367,19011.946133189107
19368,13845.262932680987
19369,21631.903429002352
19370,33809.664783146225
19371,21144.405870659706
19372,17024.209413432538
19373,48716.549536450926
19374,11857.731082846622
19375,27424.946492827334
19376,17382.552363528295
19377,12527.88712008075
19378,26898.796659394055
19379,14410.65205560026
19380,17084.87708751
20745,11720.234263162496
20746,29024.81883536042
20747,15123.590712917443
20748,24955.249227672168
20749,11798.142116761392
20750,13900.22436843524
20751,16108.162961644288
20752,23762.606741967404
20753,23043.736291990394
20754,15310.012700768824
20755,10111.860972037064
20756,11493.838796681379
20757,22520.233606565645
20758,22143.45631525012
20759,19941.10620294277
20760,15114.494842724407
20761,12140.014178069065
20762,43147.63365051375
20763,17558.134720706985
20764,11869.230284438208
20765,13441.984629957471
20766,18401.34947596259
20767,16602.45647648909
20768,10892.034899962884
20769,11660.373311856174
20770,18184.363633843033
20771,11250.083782216238
20772,16636.2795666013
20773,13968.874145202994
20774,21418.080995040982
20775,21435.513010209073
20776,39536.187265937864
20777,14770.63528099578
20778,13844.11543819439
20779,13428.069055762657
20780,21074.10023888611
20781,10460.479311892192
20782,12770.677711332757
20783,14594.793625101118
20784,16957.715431192388
20785,24944.406782722643
20786,16754.57512718659
20787,11685.589014776253
20788,10514.601886052185
20789,26262.247890225553
20790,15835.40299235734
20791,20879.617440616566
20792,11058.210635664585
20793,38762.5666867302
20794,11462.851184261915
20795,13545.698307982624
20796,11452.383835901333
20797,20952.160498751073
20798,26265.370269278712
20799,14747.58313842596
20800,20465.49522979724
20801,14480.59086346902
20802,11135.208528090012
20803,10531.256106085078
20804,17571.036024712186
20805,16130.727864389244
20806,11034.968190517104
20807,9931.346051283086
20808,14892.414810011356
20809,10345.619912810294
20810,14395.655979786188
20811,19121.83382950917
20812,13741.875769962964
20813,21151.019023894896
20814,11580.867822260901
20815,37679.41281614008
20816,10808.457137784637
20817,13291.170140648717
20818,12754.297127197702
20819,12909.26632228572
20820,36783.15646958539
20821,18368.174981214397
20822,22908.03472519409
20823,13716.073458968034
20824,23836.10045245707
20825,12359.402616396048
20826,11040.560827885738
20827,10776.585384291773
20828,12896.17107489549
20829,18080.37914767525
20830,9852.267610988303
20831,10256.519289268039
20832,10830.784323123136
20833,10355.068663976437
20834,13388.80273983895
20835,12762.845219111765
20836,11576.281282240521
20837,12213.625125306404
20838,23254.617434442112
20839,12058.267277550101
20840,39976.05051998006
20841,16860.45391129783
20842,25307.631050330656
20843,22497.199331662712
20844,11304.379495008001
20845,17275.87238055308
20846,21819.734610842424
20847,8787.868944191938
20848,10128.988384978578
20849,18134.71407316858
20850,11716.973489062811
20851,10708.12157539198
20852,10434.645252049704
20853,14569.661562345531
20854,11547.881511230144
20855,18279.869092379075
20856,21499.21933822743
20857,28218.319587780195
20858,24343.3924188267
20859,11091.837461114099
20860,11466.865122802707
20861,12328.637626180247
20862,13411.711906279512
20863,11381.390990747383
20864,11992.82116952255
20865,13852.107502187419
20866,28464.115747554242
20867,36568.075587311
20868,21842.699071449835
20869,11284.973818986009
20870,19941.69423488505
20871,22008.06086232375
20872,30571.43170777639
20873,11758.515572553306
20874,16480.43388844531
20875,18061.842779614883
20876,17952.4720063106
20877,12509.160527147804
20878,14331.489036545056
20879,13652.298087256877
20880,11935.479558379642
20881,12101.795392203352
20882,10511.444485618706
20883,8770.422858350183
20884,11537.561461483667
20885,10025.047547106757
20886,12256.625691454552
20887,10718.198703334263
20888,30354.215120034158
20889,19556.11409841163
20890,13124.849143558806
20891,16595.59384720297
20892,11106.64553477921
20893,24004.60553712765
20894,18808.177936624998
20895,24728.123918351353
20896,28657.9444210471
20897,11668.402020406422
30000,17961.112299465243
30001,17961.112299465243
30002,17961.112299465243
30003,17961.112299465243
30004,17961.112299465243
30005,17961.112299465243
30006,17961.112299465243
30007,17961.112299465243
30008,17961.112299465243
30009,17961.112299465243
30010,17961.112299465243
30011,17961.112299465243
30012,17961.112299465243
30013,17961.112299465243
30014,17961.112299465243
30015,17961.112299465243
30016,17961.112299465243
30017,17961.112299465243
