19331,20969.617489824836
19332,10190.836339253101
19333,12424.913905158794
19334,17651.214164118464
19335,10538.726463537761
19336,14603.806918038725
19337,34927.996432555046
19338,8090.64535758841
19339,22837.840785169712
19340,21232.980083604296
19341,10131.352137104715
19342,7756.440325679263
19343,14642.615563776892
19344,16456.280029469504
19345,10865.552497811592
19346,21748.50803939975
19347,7515.174764016528
19348,24682.946737015
19349,23864.311988685837
19350,15637.230890453184
19351,8150.603583699433
19352,23827.50272520188
19353,17429.085715368565
19354,13859.050231638928
19355,10536.027073553936
19356,22864.617504210273
19357,26327.255671385014
19358,12325.481289485815
19359,14224.696165840438
19360,13668.741268944847
19361,27127.62619691562
19362,18026.898940258274
19363,16568.642922996354
19364,11300.145577124182
19365,16173.697503812824
19366,17847.92216016906
19367,18276.25397371012
19368,13004.979894372884
19369,23843.756991808506
19370,31407.995643912014
19371,18953.22401742428
19372,16912.37947345633
19373,47308.45631542907
19374,12239.04119958708
19375,28740.142374381783
19376,18108.673904819392
19377,12422.647394482829
19378,27213.800033231983
19379,12940.102750563165
19380,16049.963291839958
20745,11947.134432803632
20746,28345.128477828
20747,15788.815111882119
20748,17882.981356486824
20749,11010.235762695826
20750,14523.949562264761
20751,16528.97670962055
20752,25280.748150745116
20753,22906.320861158598
20754,14999.554896344525
20755,10369.62503378182
20756,10937.552761605977
20757,20012.668915665203
20758,22324.875706031988
20759,17827.67720272298
20760,16413.195023027023
20761,13413.39241940509
20762,41493.064600433645
20763,17591.00135215418
20764,11698.429473719043
20765,13704.844932040802
20766,17923.09253580329
20767,16262.792669112001
20768,10703.105613792646
20769,11342.550195960184
20770,16099.002006362338
20771,11533.498562037143
20772,16070.223913522408
20773,14882.252569380438
20774,21863.563346544215
20775,17188.88505369154
20776,38768.50016415297
20777,15210.094017827569
20778,15417.364599320801
20779,12230.38250760691
20780,18066.079949341627
20781,10013.815009654722
20782,13132.857996496161
20783,13875.464155179465
20784,16342.899718841241
20785,25484.97578079715
20786,16578.335576259735
20787,12260.60659883245
20788,10874.976470710033
20789,24696.44758185393
20790,13913.685344505131
20791,22101.58239315208
20792,11206.566671204297
20793,38908.35923824768
20794,10854.096626062765
20795,15481.39590155971
20796,11508.216152028277
20797,16477.652821915348
20798,25943.768459654853
20799,11100.488463763542
20800,23416.708944170954
20801,14003.954495457689
20802,11261.863940528778
20803,10620.332883476209
20804,11710.661714258682
20805,15948.712183710128
20806,9778.983376416672
20807,9592.12539346939
20808,14120.232023108825
20809,10817.783102860198
20810,15177.504640819101
20811,16575.297922536465
20812,14000.115290671898
20813,22989.124159090996
20814,11261.049430923065
20815,37413.658757891186
20816,11626.090120404564
20817,13788.546026639791
20818,13532.571465699746
20819,14230.518593417577
20820,37399.00673260074
20821,18131.54894946483
20822,24316.04665774567
20823,13752.26114341195
20824,16741.860340122694
20825,13864.623080214089
20826,10052.467546987511
20827,10030.867201546695
20828,10791.83492231415
20829,26069.535346239667
20830,9224.412341884605
20831,10322.015219566912
20832,10410.37192692127
20833,10193.737742355162
20834,13143.999908856045
20835,13825.940288473843
20836,10635.11149702579
20837,13270.680119381223
20838,24757.07452392093
20839,11514.497888978878
20840,38224.365785690155
20841,16798.125055964723
20842,26706.962862673412
20843,16723.070448127208
20844,10585.877041749294
20845,16614.430589884323
20846,21861.949117826185
20847,8005.429525026836
20848,10024.97195685709
20849,11515.488374763174
20850,10710.588298249268
20851,10575.27571288245
20852,9898.46224889579
20853,14599.267398832559
20854,11614.967136783243
20855,18368.40191616504
20856,18697.50145646545
20857,26734.45536976889
20858,19794.75607365713
20859,8884.296130046041
20860,11372.966643595242
20861,13187.519144645985
20862,14088.016134218915
20863,11194.032147384898
20864,13551.071610892433
20865,14392.487806281373
20866,27463.43345968173
20867,31888.967840813533
20868,22209.96078440485
20869,11182.794791263534
20870,19650.340122381636
20871,23403.629548842677
20872,23575.429280494773
20873,11541.413156401291
20874,16774.532382128004
20875,15853.30882829753
20876,18316.26871903846
20877,12602.253213549564
20878,15651.0211631398
20879,13752.650603515262
20880,10699.200343334562
20881,12472.195373579605
20882,10860.897845832558
20883,8759.693318368549
20884,12034.602763451072
20885,9445.431691579124
20886,11890.341899203178
20887,11879.515837250312
20888,27511.072549120487
20889,17855.32168236176
20890,15201.023177040615
20891,17465.19771386371
20892,9247.610673725207
20893,26729.152266867677
20894,19383.434467029587
20895,17662.35892151992
20896,29319.215392513313
20897,11206.19464993264
30000,17961.112299465243
30001,17961.112299465243
30002,17961.112299465243
30003,17961.112299465243
30004,17961.112299465243
30005,17961.112299465243
30006,17961.112299465243
30007,17961.112299465243
30008,17961.112299465243
30009,17961.112299465243
30010,17961.112299465243
30011,17961.112299465243
30012,17961.112299465243
30013,17961.112299465243
30014,17961.112299465243
30015,17961.112299465243
30016,17961.112299465243
30017,17961.112299465243
